id,title,original_title,overview,tagline,genres,keywords,budget,revenue,popularity,vote_average,vote_count,runtime,release_date,original_language,poster_path,status,type,source,episodes,studios
813,Dragon Ball Z,Dragon Ball Z,TV Action Adventure Comedy Fantasy Martial Arts Shounen Super Power 291 episodes,,"[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Comedy""}, {""name"": ""Fantasy""}, {""name"": ""Martial Arts""}, {""name"": ""Shounen""}, {""name"": ""Super Power""}]","[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Comedy""}, {""name"": ""Fantasy""}, {""name"": ""Martial Arts""}, {""name"": ""Shounen""}, {""name"": ""Super Power""}]",,375662,375662.0,8.32,0,,,ja,,TV,TV,,291.0,
356,Fate/stay night,Fate/stay night,TV Action Fantasy Magic Romance Supernatural 24 episodes,,"[{""name"": ""Action""}, {""name"": ""Fantasy""}, {""name"": ""Magic""}, {""name"": ""Romance""}, {""name"": ""Supernatural""}]","[{""name"": ""Action""}, {""name"": ""Fantasy""}, {""name"": ""Magic""}, {""name"": ""Romance""}, {""name"": ""Supernatural""}]",,374880,374880.0,7.58,0,,,ja,,TV,TV,,24.0,
12189,Hyouka,Hyouka,TV Mystery School Slice of Life 22 episodes,,"[{""name"": ""Mystery""}, {""name"": ""School""}, {""name"": ""Slice of Life""}]","[{""name"": ""Mystery""}, {""name"": ""School""}, {""name"": ""Slice of Life""}]",,372246,372246.0,8.17,0,,,ja,,TV,TV,,22.0,
2251,Baccano!,Baccano!,TV Action Comedy Historical Mystery Seinen Supernatural 13 episodes,,"[{""name"": ""Action""}, {""name"": ""Comedy""}, {""name"": ""Historical""}, {""name"": ""Mystery""}, {""name"": ""Seinen""}, {""name"": ""Supernatural""}]","[{""name"": ""Action""}, {""name"": ""Comedy""}, {""name"": ""Historical""}, {""name"": ""Mystery""}, {""name"": ""Seinen""}, {""name"": ""Supernatural""}]",,363215,363215.0,8.54,0,,,ja,,TV,TV,,13.0,
934,Higurashi no Naku Koro ni,Higurashi no Naku Koro ni,TV Horror Mystery Psychological Supernatural Thriller 26 episodes,,"[{""name"": ""Horror""}, {""name"": ""Mystery""}, {""name"": ""Psychological""}, {""name"": ""Supernatural""}, {""name"": ""Thriller""}]","[{""name"": ""Horror""}, {""name"": ""Mystery""}, {""name"": ""Psychological""}, {""name"": ""Supernatural""}, {""name"": ""Thriller""}]",,359494,359494.0,8.17,0,,,ja,,TV,TV,,26.0,
18153,Kyoukai no Kanata,Kyoukai no Kanata,TV Fantasy Slice of Life Supernatural 12 episodes,,"[{""name"": ""Fantasy""}, {""name"": ""Slice of Life""}, {""name"": ""Supernatural""}]","[{""name"": ""Fantasy""}, {""name"": ""Slice of Life""}, {""name"": ""Supernatural""}]",,359011,359011.0,7.88,0,,,ja,,TV,TV,,12.0,
31240,Re:Zero kara Hajimeru Isekai Seikatsu,Re:Zero kara Hajimeru Isekai Seikatsu,TV Drama Fantasy Psychological Thriller 25 episodes,,"[{""name"": ""Drama""}, {""name"": ""Fantasy""}, {""name"": ""Psychological""}, {""name"": ""Thriller""}]","[{""name"": ""Drama""}, {""name"": ""Fantasy""}, {""name"": ""Psychological""}, {""name"": ""Thriller""}]",,355839,355839.0,8.64,0,,,ja,,TV,TV,,25.0,
14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,TV Comedy Drama Romance School 13 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Romance""}, {""name"": ""School""}]","[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Romance""}, {""name"": ""School""}]",,353876,353876.0,8.12,0,,,ja,,TV,TV,,13.0,
14227,Tonari no Kaibutsu-kun,Tonari no Kaibutsu-kun,TV Comedy Romance School Shoujo Slice of Life 13 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Romance""}, {""name"": ""School""}, {""name"": ""Shoujo""}, {""name"": ""Slice of Life""}]","[{""name"": ""Comedy""}, {""name"": ""Romance""}, {""name"": ""School""}, {""name"": ""Shoujo""}, {""name"": ""Slice of Life""}]",,349836,349836.0,7.77,0,,,ja,,TV,TV,,13.0,
28171,Shokugeki no Souma,Shokugeki no Souma,TV Ecchi School Shounen 24 episodes,,"[{""name"": ""Ecchi""}, {""name"": ""School""}, {""name"": ""Shounen""}]","[{""name"": ""Ecchi""}, {""name"": ""School""}, {""name"": ""Shounen""}]",,348951,348951.0,8.61,0,,,ja,,TV,TV,,24.0,
18897,Nisekoi,Nisekoi,TV Comedy Harem Romance School Shounen 20 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Harem""}, {""name"": ""Romance""}, {""name"": ""School""}, {""name"": ""Shounen""}]","[{""name"": ""Comedy""}, {""name"": ""Harem""}, {""name"": ""Romance""}, {""name"": ""School""}, {""name"": ""Shounen""}]",,347599,347599.0,7.91,0,,,ja,,TV,TV,,20.0,
1195,Zero no Tsukaima,Zero no Tsukaima,TV Action Adventure Comedy Ecchi Fantasy Harem Magic Romance School 13 episodes,,"[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Comedy""}, {""name"": ""Ecchi""}, {""name"": ""Fantasy""}, {""name"": ""Harem""}, {""name"": ""Magic""}, {""name"": ""Romance""}, {""name"": ""School""}]","[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Comedy""}, {""name"": ""Ecchi""}, {""name"": ""Fantasy""}, {""name"": ""Harem""}, {""name"": ""Magic""}, {""name"": ""Romance""}, {""name"": ""School""}]",,346828,346828.0,7.62,0,,,ja,,TV,TV,,13.0,
23283,Zankyou no Terror,Zankyou no Terror,TV Psychological Thriller 11 episodes,,"[{""name"": ""Psychological""}, {""name"": ""Thriller""}]","[{""name"": ""Psychological""}, {""name"": ""Thriller""}]",,342893,342893.0,8.26,0,,,ja,,TV,TV,,11.0,
11741,Fate/Zero 2nd Season,Fate/Zero 2nd Season,TV Action Fantasy Supernatural Thriller 12 episodes,,"[{""name"": ""Action""}, {""name"": ""Fantasy""}, {""name"": ""Supernatural""}, {""name"": ""Thriller""}]","[{""name"": ""Action""}, {""name"": ""Fantasy""}, {""name"": ""Supernatural""}, {""name"": ""Thriller""}]",,340973,340973.0,8.73,0,,,ja,,TV,TV,,12.0,
164,Mononoke Hime,Mononoke Hime,Movie Action Adventure Fantasy 1 episodes,,"[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Fantasy""}]","[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Fantasy""}]",,339556,339556.0,8.81,0,,,ja,,Movie,Movie,,1.0,
11771,Kuroko no Basket,Kuroko no Basket,TV Comedy School Shounen Sports 25 episodes,,"[{""name"": ""Comedy""}, {""name"": ""School""}, {""name"": ""Shounen""}, {""name"": ""Sports""}]","[{""name"": ""Comedy""}, {""name"": ""School""}, {""name"": ""Shounen""}, {""name"": ""Sports""}]",,338315,338315.0,8.46,0,,,ja,,TV,TV,,25.0,
918,Gintama,Gintama,TV Action Comedy Historical Parody Samurai Sci-Fi Shounen 201 episodes,,"[{""name"": ""Action""}, {""name"": ""Comedy""}, {""name"": ""Historical""}, {""name"": ""Parody""}, {""name"": ""Samurai""}, {""name"": ""Sci-Fi""}, {""name"": ""Shounen""}]","[{""name"": ""Action""}, {""name"": ""Comedy""}, {""name"": ""Historical""}, {""name"": ""Parody""}, {""name"": ""Samurai""}, {""name"": ""Sci-Fi""}, {""name"": ""Shounen""}]",,336376,336376.0,9.04,0,,,ja,,TV,TV,,201.0,
28121,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,TV Action Adventure Comedy Fantasy Romance 13 episodes,,"[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Comedy""}, {""name"": ""Fantasy""}, {""name"": ""Romance""}]","[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Comedy""}, {""name"": ""Fantasy""}, {""name"": ""Romance""}]",,336349,336349.0,7.88,0,,,ja,,TV,TV,,13.0,
2966,Ookami to Koushinryou,Ookami to Koushinryou,TV Adventure Fantasy Historical Romance 13 episodes,,"[{""name"": ""Adventure""}, {""name"": ""Fantasy""}, {""name"": ""Historical""}, {""name"": ""Romance""}]","[{""name"": ""Adventure""}, {""name"": ""Fantasy""}, {""name"": ""Historical""}, {""name"": ""Romance""}]",,334932,334932.0,8.37,0,,,ja,,TV,TV,,13.0,
1482,D.Gray-man,D.Gray-man,TV Action Adventure Comedy Shounen 103 episodes,,"[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Comedy""}, {""name"": ""Shounen""}]","[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Comedy""}, {""name"": ""Shounen""}]",,334399,334399.0,8.2,0,,,ja,,TV,TV,,103.0,
431,Howl no Ugoku Shiro,Howl no Ugoku Shiro,Movie Adventure Drama Fantasy Romance 1 episodes,,"[{""name"": ""Adventure""}, {""name"": ""Drama""}, {""name"": ""Fantasy""}, {""name"": ""Romance""}]","[{""name"": ""Adventure""}, {""name"": ""Drama""}, {""name"": ""Fantasy""}, {""name"": ""Romance""}]",,333186,333186.0,8.74,0,,,ja,,Movie,Movie,,1.0,
889,Black Lagoon,Black Lagoon,TV Action Seinen 12 episodes,,"[{""name"": ""Action""}, {""name"": ""Seinen""}]","[{""name"": ""Action""}, {""name"": ""Seinen""}]",,332562,332562.0,8.17,0,,,ja,,TV,TV,,12.0,
23755,Nanatsu no Taizai,Nanatsu no Taizai,TV Action Adventure Ecchi Fantasy Shounen Supernatural 24 episodes,,"[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Ecchi""}, {""name"": ""Fantasy""}, {""name"": ""Shounen""}, {""name"": ""Supernatural""}]","[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Ecchi""}, {""name"": ""Fantasy""}, {""name"": ""Shounen""}, {""name"": ""Supernatural""}]",,331627,331627.0,8.42,0,,,ja,,TV,TV,,24.0,
14345,Btooom!,Btooom!,TV Action Psychological Sci-Fi Seinen 12 episodes,,"[{""name"": ""Action""}, {""name"": ""Psychological""}, {""name"": ""Sci-Fi""}, {""name"": ""Seinen""}]","[{""name"": ""Action""}, {""name"": ""Psychological""}, {""name"": ""Sci-Fi""}, {""name"": ""Seinen""}]",,329561,329561.0,7.68,0,,,ja,,TV,TV,,12.0,
10719,Boku wa Tomodachi ga Sukunai,Boku wa Tomodachi ga Sukunai,TV Comedy Ecchi Harem Romance School Seinen Slice of Life 12 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Ecchi""}, {""name"": ""Harem""}, {""name"": ""Romance""}, {""name"": ""School""}, {""name"": ""Seinen""}, {""name"": ""Slice of Life""}]","[{""name"": ""Comedy""}, {""name"": ""Ecchi""}, {""name"": ""Harem""}, {""name"": ""Romance""}, {""name"": ""School""}, {""name"": ""Seinen""}, {""name"": ""Slice of Life""}]",,325664,325664.0,7.57,0,,,ja,,TV,TV,,12.0,
11759,Accel World,Accel World,TV Action Game Romance School Sci-Fi 24 episodes,,"[{""name"": ""Action""}, {""name"": ""Game""}, {""name"": ""Romance""}, {""name"": ""School""}, {""name"": ""Sci-Fi""}]","[{""name"": ""Action""}, {""name"": ""Game""}, {""name"": ""Romance""}, {""name"": ""School""}, {""name"": ""Sci-Fi""}]",,324284,324284.0,7.62,0,,,ja,,TV,TV,,24.0,
1689,Byousoku 5 Centimeter,Byousoku 5 Centimeter,Movie Drama Romance Slice of Life 3 episodes,,"[{""name"": ""Drama""}, {""name"": ""Romance""}, {""name"": ""Slice of Life""}]","[{""name"": ""Drama""}, {""name"": ""Romance""}, {""name"": ""Slice of Life""}]",,324035,324035.0,8.1,0,,,ja,,Movie,Movie,,3.0,
8769,Ore no Imouto ga Konnani Kawaii Wake ga Nai,Ore no Imouto ga Konnani Kawaii Wake ga Nai,TV Comedy Seinen Slice of Life 12 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Seinen""}, {""name"": ""Slice of Life""}]","[{""name"": ""Comedy""}, {""name"": ""Seinen""}, {""name"": ""Slice of Life""}]",,321477,321477.0,7.49,0,,,ja,,TV,TV,,12.0,
20787,Black Bullet,Black Bullet,TV Action Mystery Sci-Fi Seinen 13 episodes,,"[{""name"": ""Action""}, {""name"": ""Mystery""}, {""name"": ""Sci-Fi""}, {""name"": ""Seinen""}]","[{""name"": ""Action""}, {""name"": ""Mystery""}, {""name"": ""Sci-Fi""}, {""name"": ""Seinen""}]",,320267,320267.0,7.44,0,,,ja,,TV,TV,,13.0,
14513,Magi: The Labyrinth of Magic,Magi: The Labyrinth of Magic,TV Action Adventure Fantasy Magic Shounen 25 episodes,,"[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Fantasy""}, {""name"": ""Magic""}, {""name"": ""Shounen""}]","[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Fantasy""}, {""name"": ""Magic""}, {""name"": ""Shounen""}]",,317513,317513.0,8.24,0,,,ja,,TV,TV,,25.0,
1818,Claymore,Claymore,TV Action Adventure Demons Fantasy Shounen Super Power Supernatural 26 episodes,,"[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Demons""}, {""name"": ""Fantasy""}, {""name"": ""Shounen""}, {""name"": ""Super Power""}, {""name"": ""Supernatural""}]","[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Demons""}, {""name"": ""Fantasy""}, {""name"": ""Shounen""}, {""name"": ""Super Power""}, {""name"": ""Supernatural""}]",,316853,316853.0,7.92,0,,,ja,,TV,TV,,26.0,
223,Dragon Ball,Dragon Ball,TV Adventure Comedy Fantasy Martial Arts Shounen Super Power 153 episodes,,"[{""name"": ""Adventure""}, {""name"": ""Comedy""}, {""name"": ""Fantasy""}, {""name"": ""Martial Arts""}, {""name"": ""Shounen""}, {""name"": ""Super Power""}]","[{""name"": ""Adventure""}, {""name"": ""Comedy""}, {""name"": ""Fantasy""}, {""name"": ""Martial Arts""}, {""name"": ""Shounen""}, {""name"": ""Super Power""}]",,316102,316102.0,8.16,0,,,ja,,TV,TV,,153.0,
26243,Owari no Seraph,Owari no Seraph,TV Action Drama Shounen Supernatural Vampire 12 episodes,,"[{""name"": ""Action""}, {""name"": ""Drama""}, {""name"": ""Shounen""}, {""name"": ""Supernatural""}, {""name"": ""Vampire""}]","[{""name"": ""Action""}, {""name"": ""Drama""}, {""name"": ""Shounen""}, {""name"": ""Supernatural""}, {""name"": ""Vampire""}]",,315630,315630.0,7.65,0,,,ja,,TV,TV,,12.0,
4654,Toaru Majutsu no Index,Toaru Majutsu no Index,TV Action Magic Sci-Fi Super Power 24 episodes,,"[{""name"": ""Action""}, {""name"": ""Magic""}, {""name"": ""Sci-Fi""}, {""name"": ""Super Power""}]","[{""name"": ""Action""}, {""name"": ""Magic""}, {""name"": ""Sci-Fi""}, {""name"": ""Super Power""}]",,313114,313114.0,7.69,0,,,ja,,TV,TV,,24.0,
24833,Ansatsu Kyoushitsu (TV),Ansatsu Kyoushitsu (TV),TV Action Comedy School Shounen 22 episodes,,"[{""name"": ""Action""}, {""name"": ""Comedy""}, {""name"": ""School""}, {""name"": ""Shounen""}]","[{""name"": ""Action""}, {""name"": ""Comedy""}, {""name"": ""School""}, {""name"": ""Shounen""}]",,312654,312654.0,8.2,0,,,ja,,TV,TV,,22.0,
28999,Charlotte,Charlotte,TV Drama School Super Power 13 episodes,,"[{""name"": ""Drama""}, {""name"": ""School""}, {""name"": ""Super Power""}]","[{""name"": ""Drama""}, {""name"": ""School""}, {""name"": ""Super Power""}]",,310137,310137.0,7.91,0,,,ja,,TV,TV,,13.0,
6045,Kimi ni Todoke,Kimi ni Todoke,TV Romance School Shoujo Slice of Life 25 episodes,,"[{""name"": ""Romance""}, {""name"": ""School""}, {""name"": ""Shoujo""}, {""name"": ""Slice of Life""}]","[{""name"": ""Romance""}, {""name"": ""School""}, {""name"": ""Shoujo""}, {""name"": ""Slice of Life""}]",,309339,309339.0,8.19,0,,,ja,,TV,TV,,25.0,
270,Hellsing,Hellsing,TV Action Horror Seinen Supernatural Vampire 13 episodes,,"[{""name"": ""Action""}, {""name"": ""Horror""}, {""name"": ""Seinen""}, {""name"": ""Supernatural""}, {""name"": ""Vampire""}]","[{""name"": ""Action""}, {""name"": ""Horror""}, {""name"": ""Seinen""}, {""name"": ""Supernatural""}, {""name"": ""Vampire""}]",,308995,308995.0,7.64,0,,,ja,,TV,TV,,13.0,
1887,Lucky☆Star,Lucky☆Star,TV Comedy Parody School Slice of Life 24 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Parody""}, {""name"": ""School""}, {""name"": ""Slice of Life""}]","[{""name"": ""Comedy""}, {""name"": ""Parody""}, {""name"": ""School""}, {""name"": ""Slice of Life""}]",,305837,305837.0,7.87,0,,,ja,,TV,TV,,24.0,
227,FLCL,FLCL,OVA Action Comedy Dementia Mecha Parody Sci-Fi 6 episodes,,"[{""name"": ""Action""}, {""name"": ""Comedy""}, {""name"": ""Dementia""}, {""name"": ""Mecha""}, {""name"": ""Parody""}, {""name"": ""Sci-Fi""}]","[{""name"": ""Action""}, {""name"": ""Comedy""}, {""name"": ""Dementia""}, {""name"": ""Mecha""}, {""name"": ""Parody""}, {""name"": ""Sci-Fi""}]",,305165,305165.0,8.06,0,,,ja,,OVA,OVA,,6.0,
15583,Date A Live,Date A Live,TV Comedy Harem Mecha Romance School Sci-Fi 12 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Harem""}, {""name"": ""Mecha""}, {""name"": ""Romance""}, {""name"": ""School""}, {""name"": ""Sci-Fi""}]","[{""name"": ""Comedy""}, {""name"": ""Harem""}, {""name"": ""Mecha""}, {""name"": ""Romance""}, {""name"": ""School""}, {""name"": ""Sci-Fi""}]",,301358,301358.0,7.54,0,,,ja,,TV,TV,,12.0,
6347,Baka to Test to Shoukanjuu,Baka to Test to Shoukanjuu,TV Comedy Romance School Super Power 13 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Romance""}, {""name"": ""School""}, {""name"": ""Super Power""}]","[{""name"": ""Comedy""}, {""name"": ""Romance""}, {""name"": ""School""}, {""name"": ""Super Power""}]",,301282,301282.0,7.83,0,,,ja,,TV,TV,,13.0,
457,Mushishi,Mushishi,TV Adventure Fantasy Historical Mystery Seinen Slice of Life Supernatural 26 episodes,,"[{""name"": ""Adventure""}, {""name"": ""Fantasy""}, {""name"": ""Historical""}, {""name"": ""Mystery""}, {""name"": ""Seinen""}, {""name"": ""Slice of Life""}, {""name"": ""Supernatural""}]","[{""name"": ""Adventure""}, {""name"": ""Fantasy""}, {""name"": ""Historical""}, {""name"": ""Mystery""}, {""name"": ""Seinen""}, {""name"": ""Slice of Life""}, {""name"": ""Supernatural""}]",,300030,300030.0,8.78,0,,,ja,,TV,TV,,26.0,
30503,Noragami Aragoto,Noragami Aragoto,TV Action Adventure Shounen Supernatural 13 episodes,,"[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Shounen""}, {""name"": ""Supernatural""}]","[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Shounen""}, {""name"": ""Supernatural""}]",,299434,299434.0,8.48,0,,,ja,,TV,TV,,13.0,
2993,Rosario to Vampire,Rosario to Vampire,TV Comedy Ecchi Fantasy Harem Romance School Shounen Vampire 13 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Ecchi""}, {""name"": ""Fantasy""}, {""name"": ""Harem""}, {""name"": ""Romance""}, {""name"": ""School""}, {""name"": ""Shounen""}, {""name"": ""Vampire""}]","[{""name"": ""Comedy""}, {""name"": ""Ecchi""}, {""name"": ""Fantasy""}, {""name"": ""Harem""}, {""name"": ""Romance""}, {""name"": ""School""}, {""name"": ""Shounen""}, {""name"": ""Vampire""}]",,299278,299278.0,7.14,0,,,ja,,TV,TV,,13.0,
16592,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,TV Action Horror Mystery Psychological 13 episodes,,"[{""name"": ""Action""}, {""name"": ""Horror""}, {""name"": ""Mystery""}, {""name"": ""Psychological""}]","[{""name"": ""Action""}, {""name"": ""Horror""}, {""name"": ""Mystery""}, {""name"": ""Psychological""}]",,298550,298550.0,7.49,0,,,ja,,TV,TV,,13.0,
777,Hellsing Ultimate,Hellsing Ultimate,OVA Action Horror Military Seinen Supernatural Vampire 10 episodes,,"[{""name"": ""Action""}, {""name"": ""Horror""}, {""name"": ""Military""}, {""name"": ""Seinen""}, {""name"": ""Supernatural""}, {""name"": ""Vampire""}]","[{""name"": ""Action""}, {""name"": ""Horror""}, {""name"": ""Military""}, {""name"": ""Seinen""}, {""name"": ""Supernatural""}, {""name"": ""Vampire""}]",,297454,297454.0,8.59,0,,,ja,,OVA,OVA,,10.0,
355,Shakugan no Shana,Shakugan no Shana,TV Action Drama Fantasy Romance School Supernatural 24 episodes,,"[{""name"": ""Action""}, {""name"": ""Drama""}, {""name"": ""Fantasy""}, {""name"": ""Romance""}, {""name"": ""School""}, {""name"": ""Supernatural""}]","[{""name"": ""Action""}, {""name"": ""Drama""}, {""name"": ""Fantasy""}, {""name"": ""Romance""}, {""name"": ""School""}, {""name"": ""Supernatural""}]",,297058,297058.0,7.74,0,,,ja,,TV,TV,,24.0,
14467,K,K,TV Action Super Power Supernatural 13 episodes,,"[{""name"": ""Action""}, {""name"": ""Super Power""}, {""name"": ""Supernatural""}]","[{""name"": ""Action""}, {""name"": ""Super Power""}, {""name"": ""Supernatural""}]",,297051,297051.0,7.73,0,,,ja,,TV,TV,,13.0,
8841,Kore wa Zombie Desu ka?,Kore wa Zombie Desu ka?,TV Action Comedy Ecchi Harem Magic Supernatural 12 episodes,,"[{""name"": ""Action""}, {""name"": ""Comedy""}, {""name"": ""Ecchi""}, {""name"": ""Harem""}, {""name"": ""Magic""}, {""name"": ""Supernatural""}]","[{""name"": ""Action""}, {""name"": ""Comedy""}, {""name"": ""Ecchi""}, {""name"": ""Harem""}, {""name"": ""Magic""}, {""name"": ""Supernatural""}]",,295782,295782.0,7.67,0,,,ja,,TV,TV,,12.0,
23289,Gekkan Shoujo Nozaki-kun,Gekkan Shoujo Nozaki-kun,TV Comedy Romance School 12 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Romance""}, {""name"": ""School""}]","[{""name"": ""Comedy""}, {""name"": ""Romance""}, {""name"": ""School""}]",,292622,292622.0,8.24,0,,,ja,,TV,TV,,12.0,
1210,NHK ni Youkoso!,NHK ni Youkoso!,TV Comedy Drama Psychological Romance 24 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Psychological""}, {""name"": ""Romance""}]","[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Psychological""}, {""name"": ""Romance""}]",,291228,291228.0,8.4,0,,,ja,,TV,TV,,24.0,
2236,Toki wo Kakeru Shoujo,Toki wo Kakeru Shoujo,Movie Adventure Drama Romance Sci-Fi 1 episodes,,"[{""name"": ""Adventure""}, {""name"": ""Drama""}, {""name"": ""Romance""}, {""name"": ""Sci-Fi""}]","[{""name"": ""Adventure""}, {""name"": ""Drama""}, {""name"": ""Romance""}, {""name"": ""Sci-Fi""}]",,289206,289206.0,8.44,0,,,ja,,Movie,Movie,,1.0,
