anime_id,name,english_name,japanese_name,score,genres,primary_genre,type,episodes,aired,start_date,year,premiered,status,producers,licensors,studios,source,duration,duration_minutes,rating,rank,popularity,favorites,scored_by,members
39172,Kaisei,Clear Weather,快晴,5.34,UNKNOWN,,Music,1,"Aug 31, 2017",2017-08-31,2017.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Original,4 min,4.0,G - All Ages,12702.0,16392,0,189.0,362
49913,"Hachigatsu no Cinderella Nine: Tsuzuku, Monogatari",Cinderella Nine: The Story Continues,"八月のシンデレラナイン つづく, 物語",6.36,Sports,Sports,Special,1,"Sep 25, 2021",2021-09-25,2021.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,TMS Entertainment,Game,23 min,23.0,PG-13 - Teens 13 or older,7078.0,11298,5,782.0,1590
45604,Jaku-Chara Tomozaki-kun Specials,Bottom-Tier Character Tomozaki Specials,弱キャラ友崎くん,6.67,"Drama, Romance",Drama,Special,2,"May 7, 2021 to Jun 2, 2021",2021-05-07,2021.0,UNKNOWN,Finished Airing,UNKNOWN,Funimation,Project No.9,Light novel,13 min per ep,13.0,PG-13 - Teens 13 or older,5502.0,3246,74,20568.0,40869
3713,Jigoku Shoujo Mitsuganae,Hell Girl: Three Vessels,地獄少女 三鼎,7.61,"Mystery, Supernatural",Mystery,TV,26,"Oct 4, 2008 to Apr 4, 2009",2008-10-04,2008.0,fall 2008,Finished Airing,"Aniplex, Tokyo MX",Sentai Filmworks,Studio Deen,Original,24 min per ep,24.0,R - 17+ (violence & profanity),1364.0,1926,273,41236.0,100427
6311,Sarutobi Ecchan,Sarutobi Ecchan,さるとびエッちゃん,6.21,Comedy,Comedy,TV,26,"Oct 4, 1971 to Mar 27, 1972",1971-10-04,1971.0,fall 1971,Finished Airing,UNKNOWN,UNKNOWN,Toei Animation,Unknown,25 min per ep,25.0,PG - Children,7841.0,12502,0,304.0,1042
3839,Himitsu no Akko-chan 3,UNKNOWN,ひみつのアッコちゃん 第３期,6.41,UNKNOWN,,TV,44,"Apr 5, 1998 to Feb 28, 1999",1998-04-05,1998.0,spring 1998,Finished Airing,UNKNOWN,UNKNOWN,Toei Animation,Unknown,24 min per ep,24.0,G - All Ages,6822.0,12445,0,250.0,1059
9361,Molly Star-Racer,UNKNOWN,MOLLY STAR-RACER,5.59,UNKNOWN,,Music,1,2001,2001-01-01,2001.0,UNKNOWN,Finished Airing,Sav! The World Productions,UNKNOWN,UNKNOWN,Unknown,2 min,2.0,G - All Ages,12702.0,11004,4,1044.0,1782
27951,Mattsu to Yanma to Moburi-san 2: Suigun Otakara to Nazotoki no Shimajima,"Mattsu, Yamma and Moburi - The Naval Treasure and Riddle Island",マッツとヤンマとモブリさん2 ―水軍お宝と謎解きの島々―,4.98,Fantasy,Fantasy,ONA,1,"Oct 23, 2014",2014-10-23,2014.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Unknown,13 min,13.0,G - All Ages,11983.0,14594,0,168.0,547
6402,Bakunyuu Maid Kari,UNKNOWN,爆乳メイド狩り,6.2,Hentai,Hentai,OVA,2,"Apr 24, 2009 to Jul 24, 2009",2009-04-24,2009.0,UNKNOWN,Finished Airing,"Hot Bear, Mediabank",UNKNOWN,Studio Ten Carat,Original,29 min per ep,29.0,Rx - Hentai,12702.0,7842,25,1778.0,5293
8655,Bijukubo,UNKNOWN,美熟母,6.4,Hentai,Hentai,OVA,2,"Jul 9, 2010 to Oct 8, 2010",2010-07-09,2010.0,UNKNOWN,Finished Airing,Digital Works,UNKNOWN,Y.O.U.C,Visual novel,27 min per ep,27.0,Rx - Hentai,12702.0,6565,32,3189.0,8146
6067,Moeru! Oniisan,The Burning Wild Man,燃える！お兄さん,7.2,"Action, Adventure, Comedy",Action,TV,24,"Mar 14, 1988 to Sep 19, 1988",1988-03-14,1988.0,spring 1988,Finished Airing,Toho,UNKNOWN,Pierrot,Manga,24 min per ep,24.0,PG-13 - Teens 13 or older,3034.0,11266,15,433.0,1609
34447,Masou Gakuen HxH Specials,UNKNOWN,魔装学園H×H,6.54,Ecchi,Ecchi,Special,6,"Sep 30, 2016 to Feb 24, 2017",2016-09-30,2016.0,UNKNOWN,Finished Airing,"DAX Production, flying DOG",UNKNOWN,Production IMS,Light novel,4 min per ep,4.0,R+ - Mild Nudity,6140.0,3481,56,14268.0,36050
16067,Nagi no Asu kara,A Lull in the Sea,凪のあすから,7.97,"Drama, Fantasy, Romance",Drama,TV,26,"Oct 3, 2013 to Apr 3, 2014",2013-10-03,2013.0,fall 2013,Finished Airing,"Geneon Universal Entertainment, Sotsu, Animax, Rondo Robe, Showgate, Infinite","NIS America, Inc.",P.A. Works,Original,23 min per ep,23.0,PG-13 - Teens 13 or older,623.0,339,9372,249500.0,585254
40064,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II: Past & Future,Is It Wrong to Try to Pick Up Girls in a Dungeon? II: Past & Future,ダンジョンに出会いを求めるのは間違っているだろうか 過去と未来[パスト&フューチャー],6.84,"Action, Adventure, Fantasy",Action,Special,1,"Jul 6, 2019",2019-07-06,2019.0,UNKNOWN,Finished Airing,UNKNOWN,Sentai Filmworks,J.C.Staff,Light novel,24 min,24.0,PG-13 - Teens 13 or older,4654.0,2785,57,26174.0,54069
24365,Tonari no Seki-kun Specials,UNKNOWN,となりの関くん,7.44,Comedy,Comedy,Special,2,"May 28, 2014",2014-05-28,2014.0,UNKNOWN,Finished Airing,Media Factory,UNKNOWN,Shin-Ei Animation,Manga,13 min per ep,13.0,G - All Ages,1930.0,3691,11,17925.0,31833
591,Amaenaide yo!!,Ah My Buddha,あまえないでよっ!!,6.45,"Comedy, Romance, Supernatural, Ecchi",Comedy,TV,12,"Jul 1, 2005 to Sep 16, 2005",2005-07-01,2005.0,summer 2005,Finished Airing,UNKNOWN,"Nozomi Entertainment, Media Blasters",Studio Deen,Manga,24 min per ep,24.0,R+ - Mild Nudity,6595.0,2344,81,35177.0,73399
37368,Shounen Ashibe: Go! Go! Goma-chan 3,UNKNOWN,少年アシベ GO! GO! ゴマちゃん 3,5.65,"Comedy, Slice of Life",Comedy,TV,32,"Apr 3, 2018 to Feb 26, 2019",2018-04-03,2018.0,spring 2018,Finished Airing,UNKNOWN,UNKNOWN,"Bridge, Husio Studio",4-koma manga,9 min per ep,9.0,G - All Ages,10264.0,13463,2,231.0,783
2164,Dennou Coil,Den-noh Coil,電脳コイル,8.04,"Adventure, Award Winning, Drama, Mystery, Sci-Fi",Adventure,TV,26,"May 12, 2007 to Dec 1, 2007",2007-05-12,2007.0,spring 2007,Finished Airing,"Bandai Visual, NHK, Tokuma Shoten",Maiden Japan,Madhouse,Original,25 min per ep,25.0,G - All Ages,532.0,1481,1620,42561.0,143009
2744,Potemayo,UNKNOWN,ぽてまよ,7.28,Comedy,Comedy,TV,12,"Jul 7, 2007 to Sep 22, 2007",2007-07-07,2007.0,summer 2007,Finished Airing,Lantis,UNKNOWN,J.C.Staff,4-koma manga,24 min per ep,24.0,PG-13 - Teens 13 or older,2643.0,4958,64,6450.0,16457
9716,Rurouni Kenshin: Review Special,UNKNOWN,るろうに剣心,6.66,"Action, Comedy",Action,Special,1,"Mar 26, 1997",1997-03-26,1997.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,"Gallop, Studio Deen",Manga,26 min,26.0,PG-13 - Teens 13 or older,5546.0,7374,3,1829.0,6114
37484,Duel Masters!,UNKNOWN,デュエル・マスターズ!,5.68,"Action, Adventure, Comedy, Fantasy",Action,TV,51,"Apr 1, 2018 to Mar 31, 2019",2018-04-01,2018.0,spring 2018,Finished Airing,UNKNOWN,UNKNOWN,Ascension,Original,24 min per ep,24.0,G - All Ages,10156.0,11692,2,276.0,1379
40554,"""Uchuu Senkan Yamato"" to Iu Jidai: Seireki 2202-nen no Sentaku",UNKNOWN,『宇宙戦艦ヤマト』という時代 西暦2202年の選択,6.53,"Action, Drama, Sci-Fi",Action,Movie,1,"Jun 11, 2021",2021-06-11,2021.0,UNKNOWN,Finished Airing,"Production I.G, OLM, Shochiku, Bandai, Banpresto, Bandai Namco Entertainment, Voyager Entertainment, Bandai Namco Arts, ADK Marketing Solutions",UNKNOWN,studio MOTHER,Original,2 hr,120.0,PG-13 - Teens 13 or older,6177.0,8804,12,215.0,3770
28735,Shouwa Genroku Rakugo Shinjuu,Showa Genroku Rakugo Shinju,昭和元禄落語心中,8.57,Drama,Drama,TV,13,"Jan 9, 2016 to Apr 2, 2016",2016-01-09,2016.0,winter 2016,Finished Airing,"Starchild Records, Mainichi Broadcasting System, Kodansha, DAX Production",UNKNOWN,Studio Deen,Manga,26 min per ep,26.0,PG-13 - Teens 13 or older,93.0,804,5711,91359.0,281445
212,Project A-Ko,UNKNOWN,プロジェクトＡ子,6.85,"Action, Adventure, Comedy, Sci-Fi",Action,Movie,1,"Jun 21, 1986",1986-06-21,1986.0,UNKNOWN,Finished Airing,Soeishinsha,"Central Park Media, Discotek Media",APPP,Original,1 hr 23 min,83.0,PG-13 - Teens 13 or older,4615.0,4610,123,8219.0,19646
2569,Jungle Book Shounen Mowgli,The Jungle Book,ジャングルブック・少年モーグリ,7.01,"Adventure, Drama",Adventure,TV,52,"Oct 9, 1989 to Oct 29, 1990",1989-10-09,1989.0,fall 1989,Finished Airing,UNKNOWN,UNKNOWN,Nippon Animation,Book,25 min per ep,25.0,G - All Ages,3946.0,6948,27,3780.0,7108
4070,Black Jack: Dr. Pinoko no Mori no Bouken,Black Jack: Dr. Pinoco's Adventure,ブラック・ジャック Dr. ピノコの森の冒険,6.16,Comedy,Comedy,Movie,1,"Dec 17, 2005",2005-12-17,2005.0,UNKNOWN,Finished Airing,Tezuka Productions,UNKNOWN,UNKNOWN,Unknown,7 min,7.0,G - All Ages,8080.0,10208,1,814.0,2318
9781,Hyouga Senshi Gaislugger,UNKNOWN,氷河戦士ガイスラッガー,5.84,"Action, Sci-Fi",Action,TV,20,"Apr 12, 1977 to Aug 30, 1977",1977-04-12,1977.0,spring 1977,Finished Airing,TV Asahi,UNKNOWN,Toei Animation,Original,30 min per ep,30.0,PG-13 - Teens 13 or older,9544.0,13323,0,170.0,810
50602,Spy x Family Part 2,UNKNOWN,SPY×FAMILY,8.31,"Action, Comedy",Action,TV,13,"Oct 1, 2022 to Dec 24, 2022",2022-10-01,2022.0,fall 2022,Finished Airing,"TV Tokyo, Shogakukan-Shueisha Productions, TOHO animation, Shueisha",UNKNOWN,"Wit Studio, CloverWorks",Manga,24 min per ep,24.0,PG-13 - Teens 13 or older,235.0,232,6913,370684.0,766479
11227,Rinne no Lagrange,Lagrange: The Flower of Rin-ne,輪廻のラグランジェ,6.9,"Action, Comedy, Sci-Fi",Action,TV,12,"Jan 8, 2012 to Mar 25, 2012",2012-01-08,2012.0,winter 2012,Finished Airing,"Production I.G, Bandai Visual, Yomiuri Telecasting, flying DOG, Dwango",VIZ Media,Xebec,Original,23 min per ep,23.0,PG-13 - Teens 13 or older,4398.0,2413,144,23493.0,70196
40902,Shokugeki no Souma: Gou no Sara,Food Wars! The Fifth Plate,食戟のソーマ 豪ノ皿,7.32,"Gourmet, Ecchi",Gourmet,TV,13,"Apr 11, 2020 to Sep 26, 2020",2020-04-11,2020.0,spring 2020,Finished Airing,UNKNOWN,Sentai Filmworks,J.C.Staff,Manga,23 min per ep,23.0,PG-13 - Teens 13 or older,2442.0,409,1303,251081.0,500718
3890,Sei Shoujo Sentai Lakers EX,Battle Team Lakers EX,聖少女戦隊レイカーズＥＸ,4.73,"Sci-Fi, Hentai",Sci-Fi,OVA,1,"May 21, 1996",1996-05-21,1996.0,UNKNOWN,Finished Airing,BEAM Entertainment,Media Blasters,animate Film,Unknown,28 min,28.0,Rx - Hentai,12702.0,11305,3,513.0,1585
53880,One Piece The Planetarium,One Piece: The Planetarium,ONE PIECE THE PLANETARIUM,6.19,"Adventure, Comedy, Fantasy",Adventure,Movie,1,"Jul 13, 2013",2013-07-13,2013.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,Toei Animation,Manga,30 min,30.0,PG-13 - Teens 13 or older,7916.0,13091,1,153.0,871
12121,Towa no Kizuna,UNKNOWN,永久のキズナ,6.05,UNKNOWN,,Music,1,"Oct 19, 2011",2011-10-19,2011.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Original,3 min,3.0,G - All Ages,12702.0,8302,4,2375.0,4568
37735,Aru Zombie Shoujo no Sainan,Calamity of the Zombie Girl,あるゾンビ少女の災難,5.33,"Action, Horror, Supernatural, Suspense",Action,ONA,1,"Jul 4, 2018",2018-07-04,2018.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,"Gonzo, Stingray",Light novel,1 hr 19 min,79.0,R+ - Mild Nudity,11268.0,5308,14,5909.0,13752
2577,Tom Sawyer no Bouken,The Adventures of Tom Sawyer,トム・ソーヤーの冒険,7.27,"Adventure, Drama, Slice of Life",Adventure,TV,49,"Jan 6, 1980 to Dec 28, 1980",1980-01-06,1980.0,winter 1980,Finished Airing,UNKNOWN,Saban Entertainment,Nippon Animation,Book,25 min per ep,25.0,G - All Ages,2681.0,6418,62,3698.0,8618
38361,Tales of Crestoria,Tales of Crestoria,テイルズ オブ クレストリア,5.92,Fantasy,Fantasy,ONA,4,"Sep 11, 2018 to Apr 26, 2020",2018-09-11,2018.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,Kamikaze Douga,Game,1 min per ep,1.0,PG-13 - Teens 13 or older,9193.0,10949,2,412.0,1823
37058,Jian Wangchao 2,Sword Dynasty 2,剣王朝2,5.92,Action,Action,ONA,12,"Oct 12, 2017 to Dec 21, 2017",2017-10-12,2017.0,UNKNOWN,Finished Airing,iQIYI,UNKNOWN,UNKNOWN,Novel,13 min per ep,13.0,PG-13 - Teens 13 or older,9217.0,13500,1,129.0,773
13519,Organic,UNKNOWN,オーガニック,5.01,Comedy,Comedy,ONA,1,"Oct 21, 2009",2009-10-21,2009.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Unknown,4 min,4.0,PG - Children,11950.0,15447,0,197.0,443
40117,Yichang Shengwu Jianwenlu Specials,UNKNOWN,異常生物見聞録,5.73,Comedy,Comedy,ONA,13,"Jun 28, 2019 to Sep 20, 2019",2019-06-28,2019.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Unknown,1 min per ep,1.0,PG-13 - Teens 13 or older,9982.0,13681,0,221.0,729
39181,Shiroi Niji,UNKNOWN,白い虹,5.65,Avant Garde,Avant Garde,Music,1,"Apr 1, 2014",2014-04-01,2014.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Original,4 min,4.0,G - All Ages,12702.0,17953,0,116.0,252
30264,Hello Kitty no Cinderella (OVA),Hello Kitty in Cinderella,ハローキティのシンデレラ,5.69,Fantasy,Fantasy,OVA,1,"Nov 23, 2001",2001-11-23,2001.0,UNKNOWN,Finished Airing,Sanrio,UNKNOWN,UNKNOWN,Unknown,15 min,15.0,G - All Ages,10107.0,13952,1,239.0,664
13089,Hana to Mogura,The Flower and the Mole,花ともぐら,5.46,"Award Winning, Comedy",Award Winning,Movie,1,1970,1970-01-01,1970.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Original,15 min,15.0,G - All Ages,10894.0,14348,0,282.0,590
2717,Ginga Tetsudou Monogatari: Eien e no Bunkiten,The Galaxy Railways II,銀河鉄道物語 ～永遠への分岐点～,6.69,"Action, Adventure, Drama, Sci-Fi",Action,TV,24,"Oct 5, 2006 to Mar 29, 2007",2006-10-05,2006.0,fall 2006,Finished Airing,CBC Television,UNKNOWN,Planet,Original,24 min per ep,24.0,PG-13 - Teens 13 or older,5375.0,8642,4,1056.0,4018
16742,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,"WataMote: No Matter How I Look At It, It's You Guys' Fault I'm Not Popular!",私がモテないのはどう考えてもお前らが悪い!,7.0,Comedy,Comedy,TV,12,"Jul 9, 2013 to Sep 24, 2013",2013-07-09,2013.0,summer 2013,Finished Airing,"TV Tokyo, Media Factory, MediaNet, AT-X, DAX Production, Sony Music Communications, Bushiroad, Good Smile Company, NichiNare",Sentai Filmworks,SILVER LINK.,Web manga,24 min per ep,24.0,PG-13 - Teens 13 or older,3994.0,307,5412,330200.0,631605
53273,JoJo no Kimyou na Bouken Part 6: Stone Ocean Part 3,JoJo's Bizarre Adventure: Stone Ocean Part 3,ジョジョの奇妙な冒険 ストーンオーシャン,8.63,"Action, Adventure, Supernatural",Action,ONA,14,"Dec 1, 2022",2022-12-01,2022.0,UNKNOWN,Finished Airing,"Warner Bros. Japan, KlockWorx, Medicos Entertainment, Shueisha",UNKNOWN,David Production,Manga,24 min per ep,24.0,R - 17+ (violence & profanity),70.0,1438,2447,97621.0,149413
2137,Haitokuzuma,Insatiable,背徳妻,5.98,Hentai,Hentai,OVA,2,"Dec 25, 2005 to Dec 25, 2006",2005-12-25,2005.0,UNKNOWN,Finished Airing,"Milky Animation Label, MS Pictures",JapanAnime,Sunny Side Up,Manga,28 min per ep,28.0,Rx - Hentai,12702.0,7754,26,1817.0,5417
5484,Wagaya no Oinari-sama.: Kuu-chan no Omake Gekijou,UNKNOWN,我が家のお稲荷さま。 クーちゃんのオマケ劇場,6.52,"Adventure, Comedy, Fantasy, Supernatural",Adventure,Special,12,"Jul 25, 2008 to Jun 26, 2009",2008-07-25,2008.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Unknown,2 min per ep,2.0,PG-13 - Teens 13 or older,6257.0,9151,0,1023.0,3336
39569,Sora no Aosa wo Shiru Hito yo,Her Blue Sky,空の青さを知る人よ,7.48,"Drama, Romance, Supernatural",Drama,Movie,1,"Oct 11, 2019",2019-10-11,2019.0,UNKNOWN,Finished Airing,"Aniplex, Fuji TV, Toho, Kadokawa, STORY",UNKNOWN,CloverWorks,Original,1 hr 46 min,106.0,PG-13 - Teens 13 or older,1772.0,1840,366,38366.0,108172
28297,Ore Monogatari!!,My Love Story!!,俺物語!!,7.91,"Comedy, Romance",Comedy,TV,24,"Apr 9, 2015 to Sep 24, 2015",2015-04-09,2015.0,spring 2015,Finished Airing,"VAP, Nippon Television Network, Shueisha",Sentai Filmworks,Madhouse,Manga,22 min per ep,22.0,PG-13 - Teens 13 or older,715.0,294,4927,310198.0,646011
33877,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Hashire! Ryoutsu-shiki Chinchin Densha,UNKNOWN,こちら葛飾区亀有公園前派出所 走れ!両津式チンチン電車〜思い出の大次郎号〜,6.52,Comedy,Comedy,Special,1,"Apr 2, 2006",2006-04-02,2006.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,Gallop,Manga,20 min,20.0,PG-13 - Teens 13 or older,6226.0,14124,0,143.0,624
42996,It's So Good Now,UNKNOWN,い・そ・ぐ・な,5.55,Comedy,Comedy,Music,1,2005,2005-01-01,2005.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Original,1 min,1.0,G - All Ages,12702.0,18801,1,106.0,203
29687,Duel Masters VSR,UNKNOWN,デュエル・マスターズ VSR,5.32,"Action, Adventure, Comedy, Fantasy",Action,TV,51,"Apr 5, 2015 to Mar 27, 2016",2015-04-05,2015.0,spring 2015,Finished Airing,Shogakukan-Shueisha Productions,UNKNOWN,Ascension,Original,24 min per ep,24.0,PG-13 - Teens 13 or older,11309.0,11806,1,256.0,1323
10813,Alps no Shoujo Heidi Pilot,UNKNOWN,アルプスの少女ハイジ パイロット版,5.18,"Comedy, Drama",Comedy,Special,1,1967,1967-01-01,1967.0,UNKNOWN,Finished Airing,TCJ,UNKNOWN,UNKNOWN,Unknown,5 min,5.0,G - All Ages,11623.0,12107,1,468.0,1189
17733,Dibetagurashi: Ahiru no Seikatsu,UNKNOWN,ぢべたぐらし あひるの生活,5.6,"Comedy, Slice of Life",Comedy,TV,39,"Apr 7, 2013 to Mar 30, 2014",2013-04-07,2013.0,spring 2013,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Unknown,3 min per ep,3.0,G - All Ages,10441.0,12684,1,231.0,984
21195,Soul Eater: Late Night Show,UNKNOWN,ソウルイーターレイトショー,6.84,"Action, Comedy, Fantasy",Action,Special,51,Apr 2008 to Mar 2009,2008-04-01,2008.0,UNKNOWN,Finished Airing,"TV Tokyo, Aniplex, Dentsu, Media Factory",Funimation,Bones,Manga,1 min per ep,1.0,PG-13 - Teens 13 or older,4682.0,4006,37,7758.0,26776
1996,Full Moon wo Sagashite: Kawaii Kawaii Daibouken,UNKNOWN,かわいい かわいい 大冒険,6.69,"Comedy, Fantasy, Supernatural",Comedy,Special,1,"Nov 1, 2002",2002-11-01,2002.0,UNKNOWN,Finished Airing,Nihon Ad Systems,VIZ Media,Studio Deen,Manga,10 min,10.0,G - All Ages,5374.0,6126,16,4469.0,9679
44259,Next Color Planet,Next Color Planet,NEXT COLOR PLANET,6.38,UNKNOWN,,Music,1,"Mar 22, 2020",2020-03-22,2020.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Original,4 min,4.0,G - All Ages,12702.0,15866,4,253.0,404
41852,Teienu Theater in Kobe Opening,UNKNOWN,ていえぬシアターin神戸 オープニング,4.77,UNKNOWN,,Special,1,"Jul 24, 2010",2010-07-24,2010.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Music,43 sec,0.72,PG - Children,12235.0,14775,2,297.0,521
31163,Dimension W,Dimension W,Dimension W,7.19,"Action, Sci-Fi",Action,TV,12,"Jan 10, 2016 to Mar 27, 2016",2016-01-10,2016.0,winter 2016,Finished Airing,"Bandai Visual, Square Enix, Lantis, Tokyo MX, Good Smile Company, Q-Tec, I Will",Funimation,"Orange, Studio 3Hz",Manga,24 min per ep,24.0,R - 17+ (violence & profanity),3085.0,762,823,137165.0,292061
23439,Toki wa Meguru: Tokyo Station,Passage of Time: Tokyo Station,時季（とき）は巡る～TOKYO STATION～,6.53,Slice of Life,Slice of Life,ONA,1,"Jun 24, 2014",2014-06-24,2014.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,A-1 Pictures,Original,5 min,5.0,G - All Ages,6170.0,7978,4,2538.0,5052
33783,Godzilla 1: Kaijuu Wakusei,Godzilla: Planet of the Monsters,GODZILLA -怪獣惑星-,6.44,"Action, Adventure, Sci-Fi",Action,Movie,1,"Nov 17, 2017",2017-11-17,2017.0,UNKNOWN,Finished Airing,"Toho, TOHO animation",UNKNOWN,Polygon Pictures,Original,1 hr 27 min,87.0,R - 17+ (violence & profanity),6668.0,2634,64,34779.0,60328
34122,Minna de Bokumetsu Inshu Unten,UNKNOWN,みんなで撲滅飲酒運転,5.34,Drama,Drama,Special,1,2013,2013-01-01,2013.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Original,30 sec,0.5,G - All Ages,11260.0,17444,0,120.0,283
29703,Ikoku na Retro,Raunchy Role Play,異国なレトロ,6.38,Hentai,Hentai,OVA,1,"Apr 24, 2015",2015-04-24,2015.0,UNKNOWN,Finished Airing,Pashmina,Kitty Media,Studio 1st,Manga,25 min,25.0,Rx - Hentai,12702.0,7394,8,2433.0,6074
517,School Rumble: Ichi Gakki Hoshuu,School Rumble: Extra Class,スクールランブル一学期補習,7.71,"Comedy, Romance",Comedy,OVA,2,"Dec 22, 2005",2005-12-22,2005.0,UNKNOWN,Finished Airing,Studio Jack,Funimation,Studio Comet,Manga,25 min per ep,25.0,PG-13 - Teens 13 or older,1129.0,2681,106,32984.0,58378
49529,Beelzebuz,Beelzebuz,BEELZEBUZ,5.92,UNKNOWN,,Music,1,"Oct 7, 2020",2020-10-07,2020.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Original,4 min,4.0,PG-13 - Teens 13 or older,12702.0,17305,2,138.0,294
2312,Daishizen no Majuu: Bagi,"Bagi, the Monster of Mighty Nature",大自然の魔獣 バギ,6.35,"Action, Romance, Sci-Fi",Action,Movie,1,"Aug 19, 1984",1984-08-19,1984.0,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,Tezuka Productions,Original,1 hr 30 min,90.0,PG-13 - Teens 13 or older,7126.0,9242,14,1418.0,3242
3541,Kouin Tenshi: Haitoku no Lycéenne,Co-eD Affairs,交淫天使 背徳のリセエンヌ,4.72,Hentai,Hentai,OVA,1,"Nov 19, 1998",1998-11-19,1998.0,UNKNOWN,Finished Airing,Digital Works,UNKNOWN,GAV Video,Original,28 min,28.0,Rx - Hentai,12702.0,11610,0,488.0,1417
50501,Jian Yu Feng Yun,The Legend of Sword Domain,剑域风云,6.51,"Action, Adventure, Fantasy",Action,ONA,40,"Nov 28, 2021 to Apr 6, 2022",2021-11-28,2021.0,UNKNOWN,Finished Airing,Youku,UNKNOWN,Ruo Hong Culture,Original,10 min per ep,10.0,PG-13 - Teens 13 or older,6320.0,11732,16,440.0,1361
4026,Pokemon Movie 11: Giratina to Sora no Hanataba Sheimi,Pokémon: Giratina and the Sky Warrior,ポケットモンスター ダイヤモンド&パール ギラティナと氷空の花束 シェイミ,6.88,"Action, Adventure, Fantasy",Action,Movie,1,"Jul 19, 2008",2008-07-19,2008.0,UNKNOWN,Finished Airing,"Universal Studios, Studio Jack",The Pokemon Company International,OLM,Game,1 hr 36 min,96.0,PG - Children,4469.0,2103,30,54174.0,88178
42250,Bungou Stray Dogs Wan!,UNKNOWN,文豪ストレイドッグス わん！,7.96,"Comedy, Supernatural",Comedy,TV,12,"Jan 13, 2021 to Mar 31, 2021",2021-01-13,2021.0,winter 2021,Finished Airing,Kadokawa,UNKNOWN,"Bones, Nomad",Web manga,11 min per ep,11.0,PG-13 - Teens 13 or older,639.0,1863,1009,43228.0,106241
50398,Wangu Jian Shen,Everlasting God Of Sword,万古剑神,6.07,"Action, Fantasy, Supernatural",Action,ONA,38,"Oct 30, 2021 to Jul 2, 2022",2021-10-30,2021.0,UNKNOWN,Finished Airing,Youku,UNKNOWN,UNKNOWN,Novel,11 min per ep,11.0,PG-13 - Teens 13 or older,8527.0,11982,4,170.0,1239
15439,"Kono Danshi, Ningyo Hiroimashita.",This Boy Caught A Merman,この男子、人魚ひろいました。,7.29,"Boys Love, Fantasy",Boys Love,OVA,1,"Nov 9, 2012",2012-11-09,2012.0,UNKNOWN,Finished Airing,UNKNOWN,Sentai Filmworks,CoMix Wave Films,Original,29 min,29.0,PG-13 - Teens 13 or older,2564.0,3371,159,19008.0,38201
17831,Inu to Hasami wa Tsukaiyou,Dog & Scissors,犬とハサミは使いよう,6.54,"Comedy, Supernatural",Comedy,TV,12,"Jul 2, 2013 to Sep 17, 2013",2013-07-02,2013.0,summer 2013,Finished Airing,"Avex Entertainment, DLE, Enterbrain, Studio Mausu, Xing",Sentai Filmworks,Gonzo,Light novel,24 min per ep,24.0,PG-13 - Teens 13 or older,6129.0,1471,277,68316.0,144705
