id,title,budget,revenue,runtime,popularity,release_date,original_language,status,genres
3784,Evangelion: 2.0 You Can (Not) Advance,1,517144,112.0,3370.0,2009-07-27,ja,Movie,"Action, Drama, Sci-Fi"
2969,Appleseed: Ex Machina,1,38698,104.0,107.0,2007-10-20,ja,Movie,"Action, Sci-Fi"
11523,Shiofuki Mermaid,1,3787,28.0,4.0,2011-10-28,ja,OVA,Hentai
1869,Nana Recaps,3,17829,23.0,19.0,2006-06-21,ja,Special,"Comedy, Drama, Romance, Slice of Life"
39589,Kouya no Kotobuki Hikoutai Gaiden: Oozora no Harukaze Hikoutai,12,2188,14.0,2.0,2019-04-10,ja,ONA,"Action, Adventure"
3057,Loveless Specials,6,18594,2.0,25.0,2005-11-01,ja,Special,"Boys Love, Comedy, Fantasy, Romance, Supernatural"
36584,Ki de Tsukurou,1,273,1.0,0.0,2013-11-27,ja,ONA,Slice of Life
1448,Voltron: Defender of the Universe,52,12159,23.0,48.0,1981-03-04,ja,TV,"Adventure, Sci-Fi"
10534,Doraemon: Nobita and the Steel Troops - The New Age,1,13553,108.0,127.0,2011-03-05,ja,Movie,"Adventure, Comedy, Fantasy"
38154,3-gatsu no Lion: Ugoku! Nya Shogi,10,3920,4.0,2.0,2017-01-25,ja,Special,UNKNOWN
14145,"Hanayaka Nari, Waga Ichizoku: Kinetograph",2,15179,50.0,41.0,2012-12-02,ja,OVA,Drama
21329,Mushi-shi: The Shadow that Devours the Sun,1,133534,45.0,181.0,2014-01-04,ja,Special,"Adventure, Mystery, Slice of Life, Supernatural"
9789,Nezumi Monogatari: George to Gerald no Bouken,1,1126,52.0,1.0,2007-12-22,ja,Movie,Adventure
2428,Unico: Black Cloud White Feather,1,1609,26.0,2.0,1979-04-05,ja,OVA,"Adventure, Fantasy"
51383,Wo Jian Qile Yi Di Shuxing,16,621,17.0,5.0,2023-01-23,ja,ONA,"Action, Adventure, Fantasy"
3584,Idol of Darkness,1,1481,47.0,1.0,1997-07-02,ja,OVA,"Supernatural, Hentai"
39331,Zounds,1,330,4.0,0.0,2003-01-01,ja,Movie,UNKNOWN
6513,Ravex in Tezuka World,1,1401,18.0,1.0,2009-04-29,ja,OVA,UNKNOWN
1604,Reborn!,203,543898,24.0,15837.0,2006-10-07,ja,TV,"Action, Comedy"
5723,Kidou Senshi Gundam: Uchuu Seiki Yowa,10,3272,3.0,0.0,1996-10-25,ja,Special,Sci-Fi
8216,Aa Harimanada,23,1812,24.0,5.0,1992-04-23,ja,TV,Sports
51528,Ahoy!! Warera Houshou Kaizoku-dan☆,1,1257,1.0,3.0,2020-07-30,ja,Music,UNKNOWN
9613,Big X,59,1201,25.0,4.0,1964-08-03,ja,TV,"Action, Sci-Fi"
5571,Shining May,1,846,25.0,2.0,1985-11-28,ja,OVA,Hentai
6594,Katanagatari,12,545253,50.0,10715.0,2010-01-26,ja,TV,"Action, Adventure, Romance"
34901,Beyblade Burst Evolution,51,16533,24.0,113.0,2017-04-03,ja,TV,"Action, Adventure, Sci-Fi, Sports"
3683,Hippo and Thomas,300,785,5.0,2.0,1971-01-01,ja,TV,Comedy
20045,IS: Infinite Stratos 2 - Hitonatsu no Omoide,1,58684,39.0,40.0,2013-10-30,ja,OVA,"Action, Comedy, Sci-Fi"
25053,Mister Ajikko Special,1,473,23.0,1.0,1989-02-09,ja,Special,"Comedy, Gourmet"
399,Seikai no Senki Special,1,3339,120.0,2.0,2001-07-04,ja,Special,"Action, Romance, Sci-Fi"
16592,Danganronpa: The Animation,13,907772,24.0,8168.0,2013-07-05,ja,TV,"Horror, Mystery"
1638,Peter Pan & Wendy,41,4597,23.0,10.0,1989-01-15,ja,TV,"Adventure, Fantasy"
4701,Yama Hime no Mi,3,5413,25.0,38.0,2007-10-26,ja,OVA,Hentai
38440,Shikizakura,12,16500,24.0,50.0,2021-10-10,ja,TV,"Action, Drama, Sci-Fi"
40153,teeter,2,390,3.0,0.0,2018-07-02,ja,Music,UNKNOWN
32031,Leopard Eyes,1,2948,4.0,6.0,2015-12-15,ja,Music,UNKNOWN
38922,Kimi ga Mita Sora wa,1,377,1.0,0.0,2018-12-27,ja,Music,UNKNOWN
53148,The Way of the Househusband Season 2,5,58601,17.0,98.0,2023-01-01,ja,ONA,Comedy
928,Transformers Cybertron,52,6164,24.0,27.0,2005-01-08,ja,TV,"Adventure, Sci-Fi"
510,Kakyusei 2,13,6081,25.0,6.0,2004-10-02,ja,TV,"Comedy, Drama, Romance"
30740,Young Black Jack,12,82155,24.0,147.0,2015-10-02,ja,TV,Drama
19627,Junkers Come Here: Memories of You,1,615,29.0,0.0,1994-07-21,ja,OVA,"Drama, Slice of Life"
3256,Soukou Kihei Votoms: Pailsen Files,12,5052,25.0,9.0,2007-10-26,ja,OVA,Sci-Fi
81,Mobile Suit Gundam: The 08th MS Team,12,79682,25.0,1064.0,1996-01-25,ja,OVA,"Adventure, Drama, Romance, Sci-Fi"
21925,Chichiiro Toiki,2,15054,14.0,79.0,2014-05-30,ja,OVA,Hentai
3600,Yotoden: Chronicle of the Warlord Period,3,2494,42.0,6.0,1987-05-21,ja,OVA,Action
30782,Bikini Warriors,12,87763,4.0,154.0,2015-07-08,ja,TV,"Comedy, Fantasy, Ecchi"
292,Hoop Days,26,21602,24.0,46.0,2003-04-07,ja,TV,"Drama, Sports"
48824,Blue Archive,1,5352,1.0,56.0,2021-01-25,ja,ONA,Fantasy
33,Berserk,25,608800,25.0,25404.0,1997-10-08,ja,TV,"Action, Adventure, Drama, Fantasy, Horror"
9566,Umi kara no Shisha,1,1634,8.0,2.0,2010-08-21,ja,Movie,"Action, Sci-Fi"
1737,Space Warrior Baldios,34,2451,25.0,6.0,1980-06-30,ja,TV,"Action, Adventure, Drama, Sci-Fi"
3308,Heartwork: Love Guns,3,4588,30.0,13.0,2003-08-28,ja,OVA,"Action, Hentai"
4121,Meimon! The Third Baseball Club,40,801,24.0,1.0,1988-10-20,ja,TV,"Action, Sports"
17403,Kaitou Lupin: 813 no Nazo,1,969,80.0,1.0,1979-05-05,ja,Special,Mystery
52134,Mob Psycho 100: Tankoubon Hatsubai Kinen Anime,3,1971,0.8,4.0,2013-01-01,ja,Special,"Action, Supernatural"
39020,Flying Luna Clipper,1,1773,55.0,16.0,1987-10-20,ja,OVA,"Avant Garde, Comedy, Ecchi"
1553,Queen Emeraldas,4,7317,36.0,10.0,1998-06-05,ja,OVA,"Action, Adventure, Sci-Fi"
30749,Undefeated Bahamut Chronicle,12,384082,23.0,1013.0,2016-01-11,ja,TV,"Action, Fantasy, Romance, Ecchi"
35248,18if,13,55712,23.0,106.0,2017-07-07,ja,TV,"Mystery, Supernatural"
1943,Paprika,1,510385,90.0,4396.0,2006-11-25,ja,Movie,"Avant Garde, Award Winning, Fantasy, Horror, Mystery, Sci-Fi, Suspense"
48876,Night is Faint,1,2075,3.0,16.0,2021-04-30,ja,Music,Supernatural
10080,The World God Only Knows II,12,380871,23.0,992.0,2011-04-12,ja,TV,"Comedy, Romance, Supernatural"
35203,In Another World With My Smartphone,12,528970,24.0,2799.0,2017-07-11,ja,TV,"Adventure, Comedy, Fantasy, Romance"
2104,My Bride is a Mermaid,26,320077,24.0,2940.0,2007-04-02,ja,TV,"Comedy, Romance"
16870,Naruto Shippuden the Movie 7: The Last,1,576646,112.0,2109.0,2014-12-06,ja,Movie,"Action, Adventure, Fantasy, Romance"
14407,Persona 3 the Movie: #1 Spring of Birth,1,113823,98.0,520.0,2013-11-23,ja,Movie,"Action, Fantasy, Supernatural"
39026,How Heavy Are the Dumbbells You Lift?,12,374807,24.0,1268.0,2019-07-03,ja,TV,"Comedy, Ecchi"
7762,"Yondemasu yo, Azazel-san.",4,31006,21.0,71.0,2010-02-23,ja,OVA,"Comedy, Supernatural"
35220,Elegant Yokai Apartment Life,26,66298,23.0,213.0,2017-07-03,ja,TV,"Slice of Life, Supernatural"
10249,A Certain Magical Index II: Specials,2,38043,10.0,34.0,2011-01-26,ja,Special,Comedy
8709,Pikachu's Great Ice Adventure,1,6580,21.0,3.0,2008-08-01,ja,Special,"Adventure, Comedy, Fantasy"
24021,Sei Shoujo The Animation,1,5494,30.0,17.0,2014-07-25,ja,OVA,Hentai
42731,Kite,1,354,2.0,1.0,2020-04-02,ja,Music,UNKNOWN
30093,Ball yo Doko e Yuku,1,455,1.0,0.0,2014-09-11,ja,ONA,Comedy
42994,Dropkick On My Devil!! X,12,35277,23.0,132.0,2022-07-06,ja,TV,"Comedy, Supernatural"
7014,Buddha: The Great Departure,1,9351,111.0,18.0,2011-05-28,ja,Movie,"Drama, Supernatural"
12433,Zero Escape: VLR prologue,1,5085,12.0,12.0,2011-12-11,ja,ONA,Mystery
34943,T7S Longing for Summer Again and Again: Harukaze,1,1178,10.0,1.0,2017-04-19,ja,Music,UNKNOWN
36091,Ghana,1,278,4.0,0.0,2015-07-06,ja,Music,UNKNOWN
33912,Gakuen Handsome: Haitoku no Lesson,2,1258,4.0,1.0,2016-05-10,ja,Music,Comedy
9667,Super Speed,1,1215,4.0,1.0,2010-09-29,ja,Music,UNKNOWN
38325,Yi Ren Zhi Xia: Fanwai Pian,2,7751,16.0,6.0,2018-09-30,ja,ONA,"Action, Supernatural"
40046,ID: INVADED,13,344736,24.0,2748.0,2020-01-06,ja,TV,"Mystery, Sci-Fi, Suspense"
8292,Seitokaichou Hikaru,1,5516,31.0,12.0,2010-04-23,ja,OVA,Hentai
33515,Misuzu: Ikenai Koto,1,4470,14.0,4.0,2016-08-05,ja,OVA,Hentai
41120,The Millionaire Detective – Balance: UNLIMITED,11,406879,23.0,2876.0,2020-04-10,ja,TV,Mystery
15139,Tsuki no Miya no Oujo-sama,1,537,11.0,1.0,1934-10-25,ja,Movie,UNKNOWN
38461,Timing,1,1236,100.0,3.0,2014-10-03,ja,Movie,"Mystery, Suspense"
39684,Sayonara Freeway,1,863,2.0,0.0,2019-04-05,ja,Music,UNKNOWN
1057,Ippatsu Kiki Musume,16,7044,3.0,10.0,1999-10-05,ja,TV,"Action, Comedy, Ecchi"
31229,SERVAMP,12,275054,24.0,1297.0,2016-07-05,ja,TV,"Action, Supernatural"
40517,Ano Hi no Kokoro wo Toraete,1,2125,7.0,2.0,2019-10-23,ja,ONA,"Drama, Sci-Fi"
808,Sorcerer Hunters,3,6775,28.0,10.0,1996-12-21,ja,OVA,"Action, Adventure, Comedy, Fantasy, Romance, Ecchi"
5608,Onna Kyoushi: Nikutai Jugyou,2,1484,27.0,2.0,2004-02-02,ja,OVA,Hentai
30460,Cat Play Punishment,1,6336,24.0,4.0,2015-06-26,ja,OVA,Hentai
35566,A Silent Voice Specials,2,23951,2.0,41.0,2017-05-17,ja,Special,UNKNOWN
2859,Ikusa Otome Valkyrie Shinshou,2,4107,28.0,4.0,2006-02-24,ja,OVA,Hentai
2748,Dash! Kappei,65,5322,25.0,30.0,1981-10-04,ja,TV,"Comedy, Sports, Ecchi"
481,Yu-Gi-Oh!,224,381676,23.0,4558.0,2000-04-18,ja,TV,"Action, Adventure, Fantasy"
16608,Shitcom,1,20703,1.0,52.0,2012-09-21,ja,ONA,"Comedy, Romance"
44064,Drowning Sorrows in Raging Fire,12,7320,20.0,64.0,2021-10-07,ja,ONA,"Action, Drama, Supernatural"
430,Fullmetal Alchemist: The Movie - Conqueror of Shamballa,1,322398,104.0,628.0,2005-07-23,ja,Movie,"Award Winning, Comedy, Drama, Fantasy"
49114,The Case Study of Vanitas Part 2,12,248510,23.0,2537.0,2022-01-15,ja,TV,"Action, Fantasy, Mystery"
38731,Ace of Diamond Act II,52,84897,24.0,941.0,2019-04-02,ja,TV,Sports
31909,Wakaba Girl Special,1,8976,8.0,1.0,2015-10-23,ja,Special,"Comedy, Slice of Life"
13215,The Life of Budori Gusuko,1,6230,106.0,10.0,2012-07-07,ja,Movie,"Award Winning, Drama, Fantasy, Slice of Life"
138,Hunter x Hunter: Greed Island,8,150175,22.0,284.0,2003-02-05,ja,OVA,"Action, Adventure, Fantasy"
51662,Seika Jogakuin Kounin Sao Ojisan,4,6062,16.0,59.0,2022-07-01,ja,OVA,Hentai
39108,Best Hit Music with Ham-Hams,7,439,4.0,0.0,2003-03-29,ja,Music,UNKNOWN
13143,Baku Tech! Bakugan,51,4349,5.0,4.0,2012-04-07,ja,TV,Action
29716,Ginga Tetsudou 999: Shounen no Tabidachi to Wakare,1,787,25.0,0.0,1982-04-05,ja,Special,"Adventure, Drama, Sci-Fi"
10918,Kowarekake no Orgel (Movie),1,15452,30.0,20.0,2010-09-11,ja,Movie,"Drama, Sci-Fi, Slice of Life"
40005,Full-Time Magister 4th Season,12,35890,21.0,83.0,2020-05-27,ja,ONA,"Action, Fantasy"
4031,Charge!! Men's Private School,1,2663,74.0,5.0,1988-07-23,ja,Movie,"Action, Comedy"
5873,Taro's Toy Train,1,1801,15.0,2.0,1929-06-18,ja,Movie,Action
42880,Yu Yu Hakusho Opening & Ending Encyclopedia,1,1560,21.0,2.0,1995-10-20,ja,Special,Comedy
34649,Soukyuu no Fafner: Dead Aggressor - The Beyond,3,7182,28.0,12.0,2019-05-17,ja,Movie,"Action, Drama, Sci-Fi"
1727,Polyphonica,12,31196,24.0,43.0,2007-04-04,ja,TV,"Drama, Fantasy, Romance"
11829,Manga Mitokoumon,46,950,24.0,1.0,1981-09-03,ja,TV,UNKNOWN
3190,The Boy Who Carried a Guitar: Kikaider vs. Inazuman,1,1356,28.0,1.0,2003-09-18,ja,Special,Sci-Fi
15051,Love Live! School Idol Project,13,436300,23.0,7955.0,2013-01-06,ja,TV,Slice of Life
51417,Engage Kiss,13,207613,24.0,1143.0,2022-07-03,ja,TV,"Action, Comedy, Romance"
2944,Perverse Investigations,2,4013,28.0,6.0,2003-01-10,ja,OVA,"Avant Garde, Fantasy, Horror, Hentai"
14947,Onegai My Melody: Yuu & Ai,1,1319,12.0,0.0,2012-08-11,ja,Movie,"Comedy, Fantasy"
2243,Karasu Tengu Kabuto,39,2563,25.0,2.0,1990-07-29,ja,TV,"Action, Adventure, Drama"
45611,"I'm Home, Chibigodzilla 2nd Season",13,344,0.5,0.0,2020-12-02,ja,ONA,"Fantasy, Slice of Life"
5678,Kobato.,24,162758,24.0,1472.0,2009-10-06,ja,TV,"Comedy, Drama, Fantasy, Romance"
595,X: An Omen,1,12815,22.0,5.0,2001-08-25,ja,OVA,"Drama, Fantasy, Mystery, Romance, Supernatural"
10003,Kago Shintarou Anime Sakuhin Shuu,15,5736,2.0,11.0,2008-01-01,ja,OVA,"Avant Garde, Comedy, Horror"
51018,Pochama Sweets,1,376,2.0,1.0,2021-08-05,ja,Special,Comedy
2205,Bakuretsu Tenshi: Infinity,1,15539,25.0,13.0,2007-03-23,ja,OVA,"Action, Comedy, Sci-Fi"
16211,Bakumatsu Gijinden Roman,12,10847,23.0,1.0,2013-01-08,ja,TV,Fantasy
37538,Junai Rhapsody,1,290,2.0,0.0,2016-06-17,ja,Music,UNKNOWN
2858,Ride of the Valkyrie,2,7216,28.0,16.0,2004-12-24,ja,OVA,Hentai
394,Ai Yori Aoshi: Enishi,12,58056,23.0,82.0,2003-10-13,ja,TV,"Comedy, Drama, Romance"
35139,Crayon Shin-chan x Panpaka Pants: Aeon Cinema Manner Movie Collab,1,683,0.9,0.0,2017-03-17,ja,ONA,Comedy
3000,You're Under Arrest: Full Throttle,23,9757,24.0,5.0,2007-10-05,ja,TV,"Action, Comedy"
25441,Shin Strange+ Special,1,1989,3.0,0.0,2014-10-19,ja,Special,"Comedy, Slice of Life"
29829,Tamayura: Sotsugyou Shashin Part 2 - Hibiki,1,9915,52.0,12.0,2015-08-29,ja,Movie,"Comedy, Drama, Slice of Life"
37604,So long!,1,303,6.0,1.0,2013-05-19,ja,Music,UNKNOWN
53246,Evangelion: 3.0 (-46h),1,6528,10.0,24.0,2023-03-08,ja,Special,UNKNOWN
31424,Inyouchuu Etsu Special,1,2622,5.0,5.0,2014-03-07,ja,Special,"Horror, Supernatural, Hentai"
4553,Sukima no Kuni no Polta,13,462,5.0,2.0,2005-09-15,ja,TV,Fantasy
31966,Sword Gai,1,4437,1.0,9.0,2013-10-04,ja,ONA,"Action, Supernatural"
22335,Teekyu 3 Specials,2,9429,2.0,2.0,2014-01-24,ja,Special,"Comedy, Sports"
9308,Oni Chichi 2,2,26015,28.0,60.0,2010-10-29,ja,OVA,Hentai
25641,Monotonous Purgatory,1,1643,6.0,0.0,2012-10-26,ja,Music,UNKNOWN
4699,Eisai Kyoiku,1,2777,18.0,4.0,2007-07-25,ja,OVA,Hentai
616,Nurse Angel Ririka SOS,35,4490,24.0,35.0,1995-07-07,ja,TV,"Drama, Fantasy"
42820,Mug,1,400,3.0,1.0,2020-04-24,ja,Music,Avant Garde
29609,Chinka,1,482,0.4,0.0,2010-03-31,ja,Special,Action
36553,Yinhun x He Wei Dao,3,7955,3.0,9.0,2017-08-29,ja,ONA,Comedy
13927,Sacred Seven: Wings of the Silver Moon Picture Drama,2,2838,12.0,0.0,2012-04-20,ja,Special,"Action, Comedy, Sci-Fi"
34535,Koi Suru Shirokuma,21,7256,0.6,20.0,2017-03-04,ja,Movie,"Boys Love, Comedy"
20671,The Portrait Studio,1,7664,16.0,9.0,2013-11-09,ja,Movie,"Drama, Slice of Life"
32845,Ishitsubutsu Toriatsukaijo,1,314,4.0,0.0,2012-05-27,ja,Music,Drama
18119,Servant x Service,13,215258,23.0,679.0,2013-07-06,ja,TV,"Comedy, Slice of Life"
2864,Four Play,2,2938,24.0,12.0,1998-02-25,ja,OVA,Hentai
49005,27th,1,364,3.0,1.0,2020-01-17,ja,Music,Avant Garde
37362,Sword Art Online Fatal Bullet: The Third Episode,1,17553,3.0,48.0,2018-03-20,ja,Special,UNKNOWN
33840,Kabukibu!,12,19640,24.0,22.0,2017-04-07,ja,TV,UNKNOWN
22961,Date A Live II: Kurumi Star Festival,1,178061,29.0,1036.0,2014-12-08,ja,OVA,Romance
13517,Nanana's Buried Treasure,1,13843,2.0,16.0,2011-12-26,ja,ONA,"Comedy, Supernatural"
30080,Inishie no Megami to Houseki no Ite,2,695,1.0,0.0,2014-07-04,ja,ONA,Action
48675,A Couple of Cuckoos,24,250690,23.0,2131.0,2022-04-24,ja,TV,"Comedy, Romance"
4161,Private Psycho Lesson,2,2226,28.0,3.0,1996-09-27,ja,OVA,"Comedy, Girls Love, Hentai"
21821,Dai-Shogun: Great Revolution,12,26525,24.0,27.0,2014-04-10,ja,TV,Action
19271,Crush Gear Turbo The Movie - Kaiservern's Ultimate Challenge,1,969,20.0,1.0,2002-07-20,ja,Movie,Sports
1581,Gift: Eternal Rainbow,12,31261,24.0,30.0,2006-10-06,ja,TV,"Comedy, Drama, Romance"
1620,Maps,4,2594,28.0,4.0,1994-07-08,ja,OVA,"Action, Adventure, Comedy, Sci-Fi"
20381,Jungle Taitei Movie,1,1203,74.0,1.0,1966-07-31,ja,Movie,Adventure
31050,Cyborg 009 VS Devilman,3,14065,31.0,15.0,2015-11-11,ja,OVA,"Action, Sci-Fi, Supernatural"
6959,GA: Geijutsuka Art Design Class: Aozora ga Kakitai,1,4774,24.0,1.0,2010-04-02,ja,OVA,"Comedy, Slice of Life"
39539,No Guns Life,12,185896,24.0,287.0,2019-10-11,ja,TV,"Action, Drama, Sci-Fi"
9257,Electric Full Flower Garden,2,1177,16.0,0.0,2007-06-25,ja,OVA,Hentai
2696,Crusher Joe: The OVAs,2,3494,56.0,1.0,1989-02-05,ja,OVA,"Action, Adventure, Sci-Fi"
37446,The Master of Ragnarok & Blesser of Einherjar,12,184482,23.0,307.0,2018-07-08,ja,TV,Fantasy
39705,One Punch Man Season 2 Specials,6,123427,12.0,148.0,2019-10-25,ja,Special,"Action, Comedy"
4033,THE IDOLM@STER Live For You!,1,9806,17.0,9.0,2008-02-28,ja,OVA,"Comedy, Drama"
2592,Kimera,1,7687,47.0,8.0,1996-07-31,ja,OVA,"Action, Boys Love, Horror, Sci-Fi, Supernatural"
31736,Valkyrie Drive: Mermaid Specials,6,19621,2.0,29.0,2015-12-18,ja,Special,"Action, Fantasy, Girls Love, Ecchi"
9587,Because I Don't Like My Big Brother at All!!,12,88739,23.0,92.0,2011-01-09,ja,TV,"Comedy, Romance, Ecchi"
42076,How to Eat Life,1,4780,3.0,22.0,2020-05-22,ja,Music,"Horror, Supernatural"
50634,Love Me: Kaede to Suzu The Animation,2,13779,26.0,240.0,2022-03-25,ja,OVA,Hentai
23225,Yuru Yuri Nachuyachumi!,1,71531,63.0,146.0,2015-02-18,ja,OVA,"Comedy, Girls Love"
10620,The Future Diary,26,1946264,23.0,30182.0,2011-10-09,ja,TV,"Action, Supernatural, Suspense"
37595,Cardcaptor Sakura: Clear Card Recap,1,6196,25.0,14.0,2018-04-01,ja,Special,"Adventure, Comedy, Fantasy, Romance"
3866,Kuro ga Ita Natsu,1,970,67.0,3.0,1990-06-04,ja,Movie,Drama
54084,Chillin' in My 30s after Getting Fired from the Demon King's Army Mini Anime,12,1061,2.0,1.0,2023-01-11,ja,ONA,"Comedy, Fantasy"
1035,Patalliro Saiyuuki!,26,3971,9.0,3.0,2005-06-07,ja,TV,"Adventure, Boys Love, Comedy, Fantasy"
24861,Akaoni to Aooni no Tango,1,550,2.0,0.0,1977-12-05,ja,Music,UNKNOWN
30524,Kagewani,13,32457,7.0,30.0,2015-10-02,ja,TV,"Horror, Mystery, Supernatural, Suspense"
39979,Business Fish,6,3675,24.0,11.0,2019-07-08,ja,TV,"Comedy, Slice of Life"
53641,Dainouteki na Rendezvous,1,1911,2.0,2.0,2022-11-16,ja,Music,UNKNOWN
8888,Code Geass: Akito the Exiled - The Wyvern Arrives,1,177822,51.0,563.0,2012-07-16,ja,Movie,"Action, Sci-Fi"
6397,Song of the Ladybug,104,877,25.0,3.0,1974-10-06,ja,TV,"Drama, Slice of Life"
623,Shichinin no Nana,25,6556,24.0,18.0,2002-01-10,ja,TV,"Adventure, Comedy, Romance"
1954,Rayearth,3,15605,45.0,30.0,1997-07-25,ja,OVA,"Action, Adventure, Fantasy"
2330,Bucky: The Incredible Kid,26,12990,22.0,61.0,1999-10-05,ja,TV,"Adventure, Comedy, Fantasy"
50098,Kyoukaisen,1,3444,5.0,13.0,2021-10-10,ja,Music,Mystery
31769,The Hyuga Episode of Kojiki,1,482,12.0,0.0,2013-01-01,ja,Movie,UNKNOWN
673,My-Hime Specials,27,11863,1.0,15.0,2005-01-28,ja,Special,Comedy
14093,Pokémon: Black & White: Rival Destinies,24,66319,22.0,33.0,2012-06-21,ja,TV,"Action, Adventure, Comedy, Fantasy"
1983,Black Jack: The Two Doctors of Darkness,1,4893,97.0,5.0,2005-12-17,ja,Movie,Drama
6460,Crayon Shin-chan Movie 05: Ankoku Tamatama Daitsuiseki,1,6818,99.0,10.0,1997-04-19,ja,Movie,"Action, Adventure, Comedy"
12905,Tsuki ga Noboru made ni,1,1262,43.0,0.0,1991-11-08,ja,OVA,Drama
4935,Ikkyu the Little Monk,296,2265,24.0,3.0,1975-10-15,ja,TV,Comedy
2508,Genshiken 2,12,81348,24.0,208.0,2007-10-10,ja,TV,Comedy
10059,Sore Ike! Anpanman: Tsumikijou no Himitsu,1,520,60.0,1.0,1992-03-14,ja,Movie,"Comedy, Fantasy"
51618,My War,1,1205,4.0,0.0,2022-04-03,ja,Music,Suspense
22231,Tenshi no Shippo Chu!: Tenshi no Utagoe,1,785,25.0,0.0,2004-01-22,ja,OVA,"Fantasy, Romance"
359,I'll/CKBC,2,5420,30.0,6.0,2002-12-18,ja,OVA,"Action, Sports"
7661,Giant Killing,26,68724,24.0,365.0,2010-04-04,ja,TV,"Drama, Sports"
20225,Umigame to Shounen,1,602,45.0,1.0,2002-08-15,ja,Special,Drama
29812,Yumemi Douji,1,555,15.0,0.0,1958-04-05,ja,Movie,Drama
15583,Date A Live,12,990978,25.0,9459.0,2013-04-06,ja,TV,"Romance, Sci-Fi"
7152,Anyamal Tantei Kiruminzoo,50,8235,23.0,54.0,2009-10-05,ja,TV,Comedy
7045,Doraemon the Movie: Nobita's the Legend of the Sun King,1,10163,91.0,8.0,2000-03-04,ja,Movie,"Adventure, Comedy, Fantasy"
52989,Ashura-chan,1,499,3.0,3.0,2021-10-28,ja,Music,UNKNOWN
42282,My Next Life as a Villainess: All Routes Lead to Doom! X,12,217125,23.0,1028.0,2021-07-03,ja,TV,"Comedy, Fantasy, Romance"
12441,"Soukou Kihei Votoms Vol.II: Highlights from the ""A.T.Votoms""",1,862,57.0,1.0,1985-07-20,ja,OVA,"Action, Drama, Sci-Fi"
1750,Ah My Buddha Katsu Special,1,13851,23.0,6.0,2006-06-21,ja,Special,"Comedy, Romance, Supernatural, Ecchi"
3473,The Genesis,1,1831,4.0,1.0,1968-10-01,ja,Movie,UNKNOWN
38483,ORESUKI Are you the only one who loves me?,12,435521,23.0,2204.0,2019-10-03,ja,TV,"Comedy, Romance"
35776,Kingdom Hearts χ Back Cover,1,4688,62.0,23.0,2017-01-12,ja,OVA,"Action, Fantasy, Mystery"
619,Ninja Ryuukenden,1,4682,48.0,4.0,1991-11-22,ja,OVA,"Action, Sci-Fi, Supernatural, Suspense"
6328,Bondage Game: Shinsou no Reijou-tachi - Shinsou no Dorei-tachi,1,2924,26.0,3.0,2003-08-08,ja,Special,"Suspense, Hentai"
37202,Radiant,21,203105,24.0,419.0,2018-10-06,ja,TV,"Action, Adventure, Fantasy"
19945,Zoku Natsume Yuujinchou: 3D Nyanko-sensei Gekijou,5,8419,0.5,8.0,2009-04-22,ja,Special,Comedy
37089,Cherry & Gal's↑↑,2,10001,16.0,29.0,2018-02-09,ja,OVA,Hentai
20539,The Nameko Families,13,998,5.0,2.0,2013-12-20,ja,OVA,"Comedy, Slice of Life"
2068,Sousei Kishi Gaiarth,3,3125,46.0,6.0,1992-04-22,ja,OVA,"Action, Adventure, Fantasy, Sci-Fi"
32737,009 Re:Cyborg x Zip,10,1472,0.2,3.0,2012-10-15,ja,ONA,Comedy
28049,General of the Swamp,1,697,7.0,0.0,1933-11-17,ja,Movie,"Adventure, Comedy"
7501,Kintarou Taiiku Nikki,1,683,9.0,1.0,1940-09-19,ja,Movie,"Comedy, Sports"
35643,Blazing Teens 5: Legendary Warriors,40,428,23.0,3.0,2014-09-09,ja,TV,Fantasy
249,InuYasha,167,765524,24.0,17881.0,2000-10-16,ja,TV,"Action, Adventure, Fantasy, Romance"
38529,Chidori RSC,12,37149,23.0,37.0,2019-10-13,ja,TV,"Comedy, Sports"
21641,Planet:Valkyrie,1,1780,1.0,1.0,2013-12-23,ja,ONA,Action
5555,Suishou no Yoru: Aoi Kokuhaku yori,1,904,26.0,1.0,2003-09-12,ja,OVA,Hentai
53613,Dead Mount Death Play,12,129673,23.0,750.0,2023-04-11,ja,TV,"Action, Fantasy, Supernatural"
39284,Tsuki no Uta,1,802,4.0,0.0,2003-06-11,ja,Music,UNKNOWN
31478,Bungo Stray Dogs,12,1300357,23.0,25238.0,2016-04-07,ja,TV,"Action, Mystery, Supernatural"
48654,Bitch na Inane-sama,4,5882,19.0,35.0,2021-04-23,ja,OVA,Hentai
32151,Senki Zesshou Symphogear GX: Senki Zesshou Shinai Symphogear,4,6757,8.0,6.0,2015-11-25,ja,Special,"Comedy, Sci-Fi, Slice of Life"
2145,Black Gate: Kanin no Gakuen,2,5359,28.0,6.0,2004-07-25,ja,OVA,"Fantasy, Supernatural, Hentai"
41236,Chiisana Tsubomi no Sono Oku ni...,4,8423,25.0,47.0,2020-04-24,ja,OVA,Hentai
6149,Little Miss Maruko,1,5243,23.0,43.0,1995-01-08,ja,TV,"Comedy, Slice of Life"
4012,First Squad,1,7059,3.0,4.0,2005-03-20,ja,Music,Action
41170,Fishing,1,241,3.0,0.0,2014-01-01,ja,Movie,Avant Garde
